ra,dec,label
134.528565,16.001529,
147.983621,45.812078,
184.073700,50.005826,
14.283728,8.020958,
134.987136,21.464848,
5.623815,4.008323,
224.636230,8.432120,
215.452966,46.422257,
32.651607,-3.234904,
181.053402,11.274452,
27.202349,-0.752739,
188.670110,62.335999,
326.042694,27.565013,
241.224202,42.341885,
136.971405,32.292883,
177.354535,22.993751,
132.867635,29.333920,
184.005633,51.776743,
137.950966,31.666025,
208.829689,66.851999,
2.446575,19.432491,
141.613363,50.558868,
151.100937,34.347165,
181.441345,12.306053,
236.895798,41.477858,
2.732941,27.025661,
12.250110,9.284477,
23.771485,7.002696,
118.940004,40.945444,
160.171847,38.817911,
145.901631,3.845871,
178.546002,24.463065,
175.224894,48.725525,
173.308464,44.331924,
228.234650,40.056939,
162.751469,10.146686,
189.889319,8.586048,
257.734048,42.802318,
155.387956,41.586037,
140.837006,36.454552,
152.656532,41.900305,
198.609019,37.342798,
354.576349,3.868912,
164.533669,36.428033,
210.465854,8.435127,
327.072648,0.072184,
180.903004,37.605938,
350.869262,27.777288,
184.262389,7.076592,
199.769743,60.653859,
152.061950,58.081826,
355.876454,6.141455,
205.182002,36.087458,
315.553973,-0.329102,
121.533468,22.332429,
321.165091,4.734010,
23.294882,25.413784,
156.889928,47.071852,
173.295982,28.094210,
13.422741,29.801363,
255.022721,32.937863,
359.598800,29.221081,
30.066734,4.896548,
4.893036,9.946287,
349.534747,0.197667,
196.553617,59.886159,
318.069409,-6.970490,
192.969636,13.843612,
239.415739,58.370715,
127.034071,4.317562,
32.274907,-3.731474,
219.414609,31.316923,
153.641037,6.477538,
238.900696,22.429821,
197.720621,52.270770,
197.755066,35.443757,
169.482237,7.124403,
132.364717,25.416193,
150.923521,24.342352,
28.299557,5.456920,
20.969027,11.492886,
1.445858,-8.833160,
183.263541,23.186867,
190.530826,50.430493,
234.236573,24.398939,
123.526085,29.979998,
240.723280,33.507735,
159.951321,2.522768,
196.780990,58.736919,
237.753404,24.198056,
26.818371,7.001721,
24.631677,7.650937,
340.260887,9.902484,
192.900274,46.292722,
179.812977,47.784805,
329.578852,1.758473,
326.608230,3.734032,
193.447715,38.477043,
133.142047,33.016874,
235.164689,15.008292,
141.740515,40.257622,
5.505926,-3.402918,
244.942098,8.362082,
148.350281,50.310329,
214.746987,55.074013,
179.958682,7.452293,
207.393178,50.896711,
146.802147,18.745265,
14.344480,17.576432,
194.176698,0.319210,
132.735700,11.755917,
24.642485,-4.964551,
223.122775,28.898213,
188.754017,29.701903,
204.174213,36.696465,
156.502109,2.256078,
223.525904,7.621744,
224.807160,0.037757,
201.114218,12.509909,
6.043819,26.276085,
226.932160,22.158015,
160.488460,14.859871,
208.836215,-0.969561,
332.583961,21.658519,
347.934743,15.043272,
234.189902,39.330443,
197.577964,48.530283,
183.484249,30.119271,
119.758614,22.479371,
255.788821,35.853700,
10.833891,0.226329,
29.598209,8.282377,
183.897174,32.977285,
332.341793,18.354899,
40.600118,1.081251,
3.551211,5.879777,
223.553308,23.108406,
180.108473,56.034816,
160.710668,32.708590,
182.789092,-2.128186,
156.740579,22.372476,
165.478469,27.686941,
132.817257,42.724679,
159.850241,30.683191,
209.958770,39.508553,
150.187953,4.863277,
191.813617,52.133637,
228.857337,11.903258,
215.128434,24.148793,
155.567698,43.725727,
148.112387,57.453048,
175.068996,21.286780,
125.621831,6.334585,
228.195407,41.667781,
173.546749,26.807349,
220.861813,3.763044,
354.378778,-1.958516,
25.647750,-8.546756,
344.790763,34.202440,
159.326861,17.828326,
216.463228,35.020303,
13.432433,1.363237,
359.758923,11.014651,
184.267694,20.453670,
141.710910,7.890106,
145.458314,18.792479,
340.840419,17.833788,
182.779692,34.901220,
241.339761,13.701654,
212.673911,24.580612,
204.894428,22.895002,
6.478171,0.634869,
14.335696,28.643087,
152.212365,53.836470,
239.004652,4.968625,
250.412870,31.020558,
325.433344,3.814888,
204.307847,6.269082,
171.775510,7.561464,
117.084507,25.134810,
135.187200,38.922314,
189.352097,42.720534,
142.909508,3.252836,
243.402903,28.900762,
257.529330,35.331082,
226.400595,50.000017,
154.342542,17.138954,
182.616777,39.139144,
214.601963,7.311688,
11.291502,-4.344165,
24.336170,12.524804,
115.199461,37.261356,
212.360161,38.534812,
193.736136,22.039645,
326.758842,29.934659,
246.616477,44.614105,
143.718525,16.071142,
0.973949,32.194884,
9.204932,1.520992,
133.339584,40.461010,
142.277800,56.114372,
115.439892,34.971136,
163.316865,66.359256,
164.625518,60.266782,
14.693783,4.314867,
177.455812,39.858907,
219.881873,38.612145,
205.857672,-0.270070,
194.914786,14.123541,
149.539400,54.495306,
172.555581,25.745487,
354.413282,32.749597,
9.707232,21.478136,
164.366380,42.193229,
198.743952,53.245068,
219.579000,38.946357,
253.361388,30.673229,
5.219352,5.710474,
137.837695,25.737874,
33.388933,-2.661600,
247.001630,32.403904,
237.251915,-0.881905,
27.967393,14.424884,
117.061998,21.799219,
141.833122,4.259063,
143.160502,49.029881,
320.911166,3.386334,
198.673914,67.213637,
202.700817,47.589246,
15.054823,24.189801,
336.136572,11.120088,
202.721980,31.325163,
259.758381,54.501304,
182.645590,18.098895,
192.767856,15.195820,
22.901854,13.058634,
174.858959,36.623734,
161.320967,36.427533,
180.319733,13.746982,
173.085304,54.311752,
21.670055,26.390735,
220.282941,39.391622,
185.367789,34.675209,
170.612518,4.828839,
39.900074,1.565139,
33.203870,26.832410,
0.281779,7.415475,
24.361302,4.154157,
226.058974,58.270060,
321.236686,0.036428,
240.833384,59.302348,
144.301345,50.147818,
176.020345,10.169679,
318.472294,-7.605424,
332.455481,26.314570,
128.216905,43.385122,
211.507286,56.275169,
135.272279,58.487471,
1.931973,8.835118,
165.404012,36.123711,
210.285485,1.227109,
225.223016,51.426487,
137.728299,2.617954,
158.358037,1.476765,
229.408868,36.095553,
29.155526,18.647518,
199.449027,30.818225,
173.721664,37.243084,
254.363729,19.102020,
201.375152,45.368505,
34.751731,0.930794,
158.627330,24.206797,
137.420203,18.274802,
225.436515,21.780306,
158.083406,34.883945,
33.055549,5.604302,
200.984873,21.014905,
161.663339,23.726756,
243.635277,49.187879,
203.780500,23.058620,
214.659800,52.399828,
43.562607,1.851565,
242.838640,19.089451,
36.718685,3.352227,
254.764085,41.820263,
252.796551,25.137208,
222.611057,58.662478,
175.897362,-0.495093,
231.103330,-0.948624,
254.334042,33.478800,
211.753720,46.734228,
192.124399,42.807006,
149.453636,57.592333,
212.254848,62.175137,
163.993648,35.219180,
146.668532,44.879215,
241.996759,5.677398,
219.409794,6.569255,
131.223069,26.419439,
138.571903,50.574200,
223.019486,34.453447,
194.037678,7.632641,
151.259774,46.990931,
56.106965,0.914654,
204.415814,47.769429,
242.932134,33.007055,
46.093307,0.375511,
126.078760,22.443042,
134.451970,41.232402,
252.781976,29.496433,
139.445213,26.394303,
333.524332,18.531192,
138.789827,39.002025,
10.543691,20.326206,
157.359163,35.898902,
211.553449,29.384175,
203.584263,14.972730,
210.471744,43.880830,
246.077283,56.534834,
124.329146,8.958511,
182.682567,41.824863,
259.432721,36.438409,
24.438451,2.923340,
190.078085,67.297516,
240.310911,58.023318,
146.492643,56.164107,
124.431950,57.510861,
184.800976,30.473938,
154.484634,7.989492,
6.321455,22.988461,
216.435418,61.968336,
225.326367,15.939726,
180.028299,9.009894,
181.598751,51.752287,
120.989978,30.654893,
159.325989,30.419209,
14.061717,1.059176,
221.665924,33.983996,
223.674556,52.532791,
225.616607,3.380343,
347.834332,24.639969,
173.028386,46.489236,
31.251843,25.022555,
201.078121,27.518366,
192.350649,31.217131,
343.580109,-0.031958,
20.878287,33.047541,
238.779488,32.888312,
197.745879,30.018553,
146.043910,25.512826,
211.447786,19.166972,
228.540229,22.238154,
142.893604,44.922844,
149.042341,28.001075,
134.823540,45.199222,
31.344971,21.852028,
244.348625,8.904096,
226.738404,4.939368,
171.068508,29.767054,
213.343491,52.547148,
243.290568,0.914791,
158.488391,60.497824,
134.607717,23.452678,
206.894010,61.102036,
155.941191,34.374303,
210.703177,55.225399,
177.509922,39.678197,
255.847101,40.699737,
235.580990,32.586692,
182.523539,16.919418,
246.541751,36.454607,
155.314567,16.811801,
15.157125,34.724640,
231.487888,50.661678,
148.516829,59.297105,
180.027216,37.721215,
331.227331,25.945578,
234.295150,42.736382,
225.067482,50.600744,
122.492650,35.102045,
162.181929,20.721969,
178.837346,45.333974,
134.305612,49.965872,
178.936303,58.430413,
195.068417,60.484263,
215.740293,37.968723,
117.343702,18.218798,
20.219325,0.720996,
242.325080,52.971212,
340.451802,27.664342,
145.536742,31.126704,
213.679855,23.667176,
129.305632,8.397581,
117.471236,23.769928,
235.230549,17.316232,
163.012198,23.516942,
347.533144,3.275679,
202.298747,35.746380,
243.045320,55.133307,
188.040862,44.391761,
211.656571,-3.120808,
160.066895,39.625210,
37.056735,-4.381084,
18.141630,26.404805,
151.311546,0.894736,
242.192517,10.485498,
171.889995,35.445278,
193.960713,68.306563,
196.007832,14.868415,
117.629176,35.947274,
180.289785,44.643754,
29.778289,8.692310,
230.913624,49.737179,
121.524211,24.050523,
223.161686,63.579350,
132.832582,20.965131,
169.865067,48.750922,
196.257766,5.099134,
41.179113,3.524563,
119.986369,34.597346,
125.941524,41.067786,
232.780837,58.736081,
156.126334,54.845549,
189.937828,62.262640,
158.754431,17.219866,
173.541215,29.799203,
156.344184,16.731368,
135.730739,47.159654,
203.714478,49.890684,
127.056117,6.890641,
154.590305,6.742904,
182.556533,10.814932,
144.434852,28.249791,
139.990193,8.469623,
348.472151,28.928000,
131.302403,39.045878,
32.411199,-6.716142,
247.048570,33.508303,
141.936810,31.624440,
41.252931,-7.793460,
238.061664,26.010186,
11.626539,29.531063,
126.010142,38.696324,
206.602775,58.202542,
220.991328,4.261296,
214.419071,41.971245,
144.794828,26.044578,
343.054997,30.529629,
227.505525,35.333550,
237.947495,33.002246,
196.219657,41.526370,
233.562739,46.972020,
49.799425,1.004016,
198.247438,1.506249,
148.953488,28.550745,
342.719417,-8.766728,
221.905862,61.805766,
180.014866,-0.394176,
210.285406,63.391915,
246.937065,12.459441,
130.995916,16.707634,
332.793263,25.405013,
353.576472,34.671482,
27.397696,-3.796549,
204.817159,9.568240,
197.044961,36.725371,
28.914282,19.286876,
134.069096,40.966043,
182.574335,42.940459,
142.374658,7.184991,
145.050864,2.464136,
322.562179,0.055758,
22.883279,-8.495442,
187.514658,43.138049,
223.150507,62.504389,
153.876552,63.614194,
140.243572,44.698338,
184.816006,3.253087,
27.908834,3.093963,
251.496098,26.282908,
6.836854,-3.473479,
133.446999,32.649433,
151.849254,9.726637,
14.985016,4.681833,
228.884317,55.557490,
43.075468,2.586859,
126.265463,28.664520,
25.703501,22.658639,
124.745700,40.937246,
18.106187,31.199913,
213.530301,60.303459,
186.013165,16.911249,
351.834888,-1.700427,
181.154971,42.267749,
175.155988,35.414294,
143.949091,14.171562,
186.531538,31.415776,
191.210343,35.154854,
353.602013,24.028556,
164.150415,50.297082,
159.178440,9.044602,
174.699590,31.814679,
20.747880,15.196469,
205.626051,66.777286,
146.342516,58.358932,
135.791769,13.507362,
191.717530,32.622952,
204.871014,56.549164,
324.390523,1.304014,
141.703887,36.398228,
29.813562,10.122613,
225.403332,51.553806,
234.703537,37.806765,
173.010194,38.988150,
198.158018,24.080171,
174.179833,45.057110,
4.133757,1.232150,
335.218126,25.783769,
32.949872,0.506530,
173.951004,64.425091,
341.336896,22.726458,
166.522594,10.981900,
359.877695,1.332937,
4.199298,1.205632,
146.348809,47.269131,
196.284304,42.188152,
16.207502,-3.557848,
337.511047,19.217960,
30.550871,27.525002,
227.445617,5.123573,
152.553570,56.064651,
203.451118,37.777428,
19.129468,10.664343,
204.296445,31.180509,
240.717997,38.979073,
166.526568,0.931417,
195.452132,6.190045,
200.631474,4.815565,
327.895823,21.290527,
223.428768,14.465457,
116.042302,26.046968,
145.938473,61.801301,
130.946511,32.959571,
192.590836,13.720119,
240.857296,58.759098,
201.748786,37.932748,
192.959242,51.001124,
151.355837,59.608534,
26.305816,3.848599,
258.498744,41.471057,
229.829221,54.103474,
203.756013,38.254601,
330.204875,0.328584,
4.583960,-6.480321,
168.977493,29.841105,
153.139782,29.991139,
238.222054,29.801574,
190.628948,24.619389,
17.702971,24.082680,
223.138022,48.100972,
4.162406,8.679170,
24.502649,-1.882168,
10.004151,0.558544,
251.440863,17.816226,
177.081869,23.627172,
206.698638,15.969410,
170.217188,58.675378,
148.895222,29.069767,
247.909759,47.915388,
180.769353,32.804731,
247.188902,56.872238,
163.923842,5.457024,
2.126815,-3.574206,
173.953923,32.025314,
217.296877,20.458212,
236.118961,48.155532,
204.870839,52.456499,
121.719886,51.304018,
233.104680,4.244753,
30.104422,-0.220644,
117.727684,42.872016,
337.889935,13.267744,
228.795320,40.625154,
0.107269,-8.798631,
114.254469,31.690116,
154.342060,0.210275,
191.188750,7.920750,
246.047440,22.074451,
201.752769,53.253383,
27.079064,0.066351,
180.372638,55.612446,
20.215876,18.712789,
170.895126,57.528669,
350.188239,2.400376,
125.359897,32.960495,
121.971263,23.125297,
214.664357,24.168155,
185.970978,48.915106,
173.931307,21.381138,
358.821250,-3.840387,
248.683888,30.133060,
141.751983,33.604245,
154.642489,55.115892,
228.705628,21.047112,
122.218871,13.998085,
19.282469,5.592778,
352.687116,11.132756,
2.078456,12.108029,
22.161878,14.826115,
183.085134,62.747061,
23.682457,13.975556,
149.680990,12.388979,
25.107336,23.313080,
200.888563,34.918640,
184.624002,37.771941,
173.014494,30.596425,
179.919964,-0.534326,
240.223381,2.750069,
158.067231,50.855469,
193.393955,48.831651,
217.776575,48.460201,
313.466816,-0.267100,
230.322211,29.647168,
145.415689,57.442121,
340.250015,31.341316,
15.148959,27.240473,
170.361457,28.522827,
230.686475,9.801845,
192.413741,20.969888,
183.237461,51.878859,
174.135767,26.516058,
172.420250,18.339318,
14.830003,28.418574,
205.478812,50.398813,
228.527010,-0.004725,
25.960646,23.857104,
207.932306,19.433554,
130.762700,30.479348,
220.303316,58.977724,
174.109783,2.625618,
198.927641,31.024738,
244.605501,36.347457,
209.831614,7.226916,
12.572692,22.434883,
0.808082,26.895438,
256.874496,38.607865,
121.172525,13.027947,
322.015507,-6.920496,
13.175013,28.730515,
200.592722,12.347822,
29.313700,29.911502,
137.060309,55.116779,
137.077078,10.101083,
180.345400,64.373854,
135.120936,39.029229,
222.853927,40.877809,
136.251321,23.953512,
9.932126,6.913489,
134.188083,6.832061,
205.567247,33.156922,
127.228228,32.989273,
169.422259,27.052512,
250.706181,52.687443,
208.290857,20.374875,
26.191373,17.625773,
144.745447,44.695550,
347.457406,13.752903,
256.332002,30.076680,
140.556879,57.661317,
179.925463,56.118280,
250.927624,39.115222,
168.171391,60.315646,
338.468146,27.299734,
31.733128,-2.026636,
128.181838,60.372503,
12.164540,-1.008151,
200.154118,6.579830,
15.948142,24.381466,
162.476959,28.780127,
227.496521,7.747271,
342.983274,20.269031,
130.257067,42.968460,
168.968291,50.170166,
22.428766,16.581759,
325.357639,-0.936904,
131.384038,23.883031,
348.150642,8.315561,
251.479056,53.065643,
155.449540,28.541553,
246.404543,36.247395,
201.977805,56.790060,
337.682360,-9.330961,
355.996416,34.674776,
221.056365,60.163359,
203.067686,47.412055,
184.268125,40.331643,
357.370134,-1.152672,
131.924851,4.558858,
8.882529,17.677107,
25.033630,12.688766,
112.503539,26.547387,
198.062087,36.589805,
339.859845,4.564247,
146.362182,28.764285,
21.551261,18.003069,
153.927376,10.925967,
145.738094,67.859236,
135.439256,38.016719,
12.828443,9.623785,
226.196577,43.498896,
153.857440,47.530020,
345.222545,-1.461358,
126.512904,55.973616,
214.559769,42.862372,
31.067626,25.528957,
28.018608,4.198996,
165.649970,59.526973,
20.299407,25.675858,
356.910357,14.412302,
2.010258,20.736737,
222.904094,32.650996,
32.837259,1.084508,
158.342871,14.132482,
127.088285,17.857131,
223.380013,38.084248,
201.366859,-3.369867,
121.835287,41.297827,
